sector,state,collateral_type,business_age_months,monthly_revenue,monthly_expenses,loan_amount,loan_tenor_months,interest_rate,avg_monthly_txn_count,avg_txn_value,airtime_topup_freq_monthly,mobile_money_balance_volatility,utility_payment_consistency,prior_loans_count,prior_default_count,bvn_linked,has_registered_business,owner_age,default
Transport,Delta,Property,132,3361346.85,3172161.21,9771461.34,6,0.386,52,64641.29,6,0.597,0.712,1,0,1,1,26,0
Trading,Kano,Equipment,147,2779772.89,2605419.82,7318890.0,6,0.322,62,44835.05,5,0.246,0.875,1,0,1,1,57,0
Transport,Lagos,Property,14,4047119.2,2723992.89,9259920.58,3,0.293,45,89935.98,8,0.258,0.386,2,0,1,0,46,0
Fashion,Abuja,Equipment,165,757809.94,632239.72,1071104.34,6,0.382,52,14573.27,13,0.172,0.581,2,0,1,0,59,0
Agric,Delta,Vehicle,67,531205.87,441522.41,908584.05,12,0.157,68,7811.85,6,0.665,0.869,0,0,1,0,53,0
Agric,Kaduna,Inventory,135,1131240.28,616432.39,1521696.51,6,0.325,66,17140.0,5,0.276,0.374,0,0,1,1,46,0
Agric,Kaduna,Equipment,105,588658.92,356611.91,1544326.61,24,0.436,60,9810.98,8,0.49,0.426,0,0,1,1,22,0
Agric,Abuja,Property,80,152299.85,137076.27,193756.98,24,0.388,65,2343.07,10,0.222,0.97,3,0,1,0,57,0
Trading,Kaduna,Equipment,39,1524793.52,876090.8,1670835.25,9,0.233,62,24593.44,5,0.656,0.67,0,0,1,1,32,0
Agric,Kano,None,34,590685.09,433790.22,611870.25,9,0.425,57,10362.9,3,0.184,0.867,1,1,0,0,47,0
Transport,Kaduna,Inventory,131,194732.58,118761.29,292664.87,9,0.211,56,3477.37,11,0.485,0.562,2,1,1,0,31,0
Retail,Delta,Inventory,58,461642.45,346659.57,949792.71,6,0.314,55,8393.5,11,0.617,0.287,3,0,1,0,63,1
Fashion,Rivers,Property,42,602899.54,354769.49,1554951.53,3,0.337,62,9724.19,10,0.88,0.964,1,0,1,0,23,0
Fashion,Delta,Inventory,2,737225.63,440187.63,2072908.14,9,0.16,60,12287.09,11,0.22,0.561,2,0,1,0,61,0
Fashion,Enugu,Property,151,745239.18,388314.01,521830.11,12,0.188,54,13800.73,2,0.86,0.738,1,0,1,0,62,0
Tech,Enugu,Property,71,2500791.33,2364691.07,1545419.03,6,0.313,55,45468.93,8,0.88,0.94,1,0,1,0,31,0
Retail,Kaduna,None,63,228733.66,126007.74,321791.09,6,0.204,65,3518.98,7,0.858,0.754,0,0,1,1,37,0
Food Services,Rivers,Equipment,67,636074.04,437000.97,1606251.27,12,0.276,53,12001.4,10,0.712,0.535,1,0,1,1,54,0
Agric,Enugu,Inventory,108,330688.64,227481.08,915513.94,3,0.362,73,4529.98,10,0.312,0.208,6,0,1,0,44,0
Tech,Rivers,None,87,2259268.0,1438321.87,2081073.19,18,0.338,61,37037.18,9,0.46,0.492,2,2,1,0,59,0
Tech,Abuja,Inventory,98,440070.98,377270.93,534421.89,18,0.412,65,6770.32,6,0.085,0.685,1,0,0,0,28,0
Fashion,Lagos,Inventory,50,535284.22,348984.63,1474656.87,24,0.426,51,10495.77,8,0.401,0.558,3,0,0,0,28,0
Tech,Rivers,Property,54,1876137.74,1466112.77,3638845.86,3,0.428,63,29779.96,10,0.166,0.736,2,0,0,1,59,0
Fashion,Delta,Inventory,155,2403165.39,1788796.57,3650986.89,18,0.268,50,48063.31,7,0.102,0.333,1,1,1,0,31,0
Food Services,Abuja,None,79,2745190.92,2439961.37,3043969.68,3,0.187,72,38127.65,7,0.632,0.339,1,0,1,1,38,1
Retail,Kano,Inventory,175,166241.73,144425.36,130040.58,18,0.35,58,2866.24,9,0.512,0.385,2,0,0,0,23,1
Food Services,Kano,Property,152,1126496.23,673730.69,868667.65,6,0.426,63,17880.89,6,0.357,0.752,2,0,1,1,44,0
Agric,Enugu,Inventory,128,930153.82,779050.62,2032558.77,18,0.381,66,14093.24,9,0.758,0.368,4,0,1,1,35,0
Food Services,Oyo,None,99,696551.12,596704.56,1602789.03,3,0.359,54,12899.09,4,0.081,0.987,0,0,1,1,37,0
Agric,Oyo,Vehicle,150,774452.26,707565.57,1095239.13,18,0.391,67,11558.99,7,0.246,0.4,2,2,1,1,21,0
Fashion,Kaduna,None,10,2320275.64,2165856.47,4675356.95,12,0.273,57,40706.59,8,0.554,0.549,0,0,1,0,24,0
Retail,Kano,None,90,1857478.17,1544745.81,1653316.27,3,0.301,60,30957.97,9,0.171,0.65,0,0,1,0,28,0
Food Services,Kaduna,Inventory,128,1635112.07,1148615.59,903209.66,6,0.21,60,27251.87,4,0.751,0.807,1,0,0,0,61,0
Trading,Delta,Equipment,20,878721.05,555208.3,658658.2,9,0.351,61,14405.26,5,0.653,0.643,0,0,1,1,42,0
Tech,Enugu,Property,33,5629502.9,5005181.56,4304605.59,18,0.254,74,76074.36,7,0.706,0.596,0,0,1,1,49,0
Food Services,Lagos,None,12,508611.35,463853.31,1506469.44,18,0.23,62,8203.41,15,0.667,0.543,2,1,1,1,50,0
Trading,Abuja,Property,88,170354.14,92656.05,185691.82,12,0.225,60,2839.24,9,0.716,0.244,0,0,1,0,57,0
Agric,Oyo,Equipment,97,574514.37,430567.05,479898.48,18,0.303,49,11724.78,12,0.643,0.281,2,0,1,0,35,1
Trading,Kano,Property,84,768321.83,428829.17,1911943.74,9,0.312,61,12595.44,6,0.304,0.845,3,0,1,1,57,0
Retail,Abuja,Vehicle,10,2356918.7,1445288.17,3338929.59,6,0.398,72,32734.98,9,0.851,0.466,2,1,1,0,63,1
Retail,Abuja,Property,88,460523.77,309673.8,467731.98,6,0.425,66,6977.63,5,0.331,0.555,0,0,1,1,55,0
Transport,Lagos,None,159,1134958.98,726400.87,1192766.27,18,0.243,57,19911.56,8,0.259,0.681,1,0,1,1,50,0
Agric,Rivers,None,6,193006.69,158690.01,163591.65,18,0.25,55,3509.21,4,0.288,0.202,2,1,1,0,46,0
Agric,Kaduna,Vehicle,139,1930473.97,1033836.01,1350875.09,24,0.234,44,43874.41,6,0.103,0.886,1,0,1,0,51,0
Agric,Lagos,Inventory,49,775673.9,602076.6,1706746.51,12,0.241,64,12119.9,11,0.063,0.634,1,0,1,0,55,0
Food Services,Kaduna,Inventory,14,566651.38,431582.4,906618.6,12,0.369,61,9289.37,9,0.088,0.532,4,0,1,0,38,0
Food Services,Abuja,Vehicle,10,4967797.7,4243680.29,4327444.41,18,0.339,45,110395.5,11,0.359,0.231,1,0,1,0,58,1
Agric,Kaduna,Property,3,1910578.0,1038409.31,4740360.74,24,0.173,62,30815.77,7,0.521,0.829,1,0,0,0,21,0
Agric,Abuja,Equipment,75,286113.06,185879.67,156736.37,12,0.322,65,4401.74,3,0.593,0.31,2,0,1,1,60,0
Trading,Kaduna,Property,90,661025.31,537874.01,1042168.98,18,0.404,60,11017.09,7,0.668,0.871,0,0,1,1,29,0
Food Services,Oyo,None,112,8560657.76,7021958.27,7004876.44,18,0.168,56,152868.89,7,0.189,0.565,3,1,1,1,46,0
Transport,Kaduna,Property,15,4329380.89,3040661.04,2465270.99,12,0.422,46,94116.98,7,0.329,0.333,3,0,1,1,24,0
Fashion,Lagos,Vehicle,118,1673900.04,1184780.16,3141334.12,12,0.227,62,26998.39,8,0.054,0.27,1,0,1,0,56,0
Retail,Kaduna,None,133,138365.87,129265.78,122949.5,18,0.248,58,2385.62,7,0.559,0.488,1,1,1,1,22,1
Transport,Abuja,None,12,2419170.44,1564725.72,1623973.53,18,0.27,52,46522.51,3,0.639,0.609,0,0,1,0,52,0
Trading,Abuja,Property,121,411816.59,233727.17,698823.97,12,0.193,60,6863.61,11,0.288,0.958,1,1,1,0,30,0
Transport,Lagos,Inventory,22,2400448.47,2229485.96,6262986.8,12,0.18,57,42113.13,6,0.763,0.346,1,0,1,1,46,1
Transport,Delta,None,79,380635.83,328992.56,652437.27,6,0.222,64,5947.43,10,0.104,0.414,3,1,0,0,21,0
Retail,Enugu,None,119,1132509.58,687069.01,791777.86,24,0.152,61,18565.73,3,0.179,0.402,5,1,0,0,27,0
Transport,Delta,None,156,409931.62,363103.34,516879.47,3,0.323,64,6405.18,8,0.587,0.365,1,1,1,1,21,0
Transport,Oyo,None,96,525995.39,322716.92,849604.2,24,0.19,65,8092.24,6,0.726,0.217,0,0,1,0,50,0
Tech,Rivers,Property,78,1276939.77,1113940.15,1536017.3,9,0.178,67,19058.8,6,0.759,0.881,2,1,1,0,55,0
Agric,Abuja,Equipment,150,222568.77,174238.68,299097.06,6,0.319,62,3589.82,17,0.146,0.512,1,0,1,1,29,1
Trading,Kano,Equipment,39,6169795.37,4424737.23,10799737.39,6,0.328,58,106375.78,4,0.189,0.489,3,3,0,0,29,1
Food Services,Rivers,None,37,289381.36,265545.83,826523.8,18,0.348,77,3758.2,7,0.762,0.744,3,1,1,0,60,1
Agric,Delta,Inventory,84,275175.62,237811.05,691275.5,6,0.301,51,5395.6,5,0.703,0.463,3,0,1,0,53,1
Retail,Delta,None,22,1280319.73,715015.4,1294327.8,3,0.415,64,20005.0,8,0.141,0.853,2,0,1,1,40,0
Transport,Oyo,Property,4,2333190.08,1907396.96,5746987.37,9,0.187,54,43207.22,9,0.518,0.41,3,1,1,1,22,1
Agric,Oyo,Vehicle,65,545068.91,466184.29,810169.36,24,0.386,68,8015.72,8,0.304,0.556,2,0,1,0,47,0
Retail,Enugu,Inventory,28,278083.78,206757.36,706135.5,24,0.273,61,4558.75,11,0.351,0.375,1,0,1,1,33,1
Transport,Enugu,Vehicle,115,318016.64,198515.77,649634.16,9,0.421,61,5213.39,10,0.753,0.892,1,0,1,0,64,0
Transport,Lagos,None,99,288653.53,174783.42,634304.81,12,0.22,68,4244.9,11,0.485,0.796,1,0,1,1,30,0
Transport,Oyo,None,87,962569.61,903242.29,1352656.27,9,0.434,74,13007.7,6,0.832,0.669,2,0,1,0,34,1
Trading,Kaduna,Property,89,684889.3,477064.48,1563587.9,9,0.41,68,10071.9,9,0.752,0.634,0,0,1,0,39,0
Tech,Kaduna,Inventory,18,1070085.75,784877.14,2048385.84,3,0.202,52,20578.57,11,0.27,0.467,1,0,1,1,46,0
Tech,Oyo,Vehicle,73,1012955.13,779139.34,2072941.59,3,0.28,65,15583.93,6,0.858,0.719,1,0,1,0,58,1
Transport,Delta,None,13,1531688.16,835205.25,2860600.25,24,0.223,82,18679.12,7,0.188,0.451,0,0,1,1,39,0
Agric,Oyo,Property,64,504362.42,270632.26,322528.02,24,0.193,63,8005.75,11,0.764,0.311,2,0,1,1,23,0
Agric,Kano,None,122,375350.58,221142.15,632698.15,24,0.266,53,7082.09,6,0.514,0.441,2,0,1,1,22,0
Fashion,Kano,None,177,839586.39,444475.42,527377.08,24,0.311,52,16145.89,14,0.11,0.596,2,0,1,1,60,0
Transport,Enugu,Inventory,54,694195.56,627769.74,639529.93,9,0.27,51,13611.68,5,0.319,0.381,0,0,0,0,53,0
Fashion,Delta,Vehicle,48,915894.82,518956.01,1546928.74,3,0.25,55,16652.63,9,0.888,0.847,0,0,1,0,54,0
Agric,Rivers,Inventory,120,384407.46,231396.43,582544.9,6,0.248,64,6006.37,9,0.296,0.642,4,0,1,0,45,0
Food Services,Abuja,Equipment,165,1300156.97,964443.0,805892.32,18,0.198,74,17569.69,7,0.09,0.78,2,0,1,0,64,0
Agric,Enugu,None,53,252575.14,228149.08,212936.53,18,0.217,63,4009.13,7,0.394,0.769,2,0,1,0,33,0
Transport,Kaduna,None,151,490732.18,256193.63,816202.73,24,0.309,70,7010.46,9,0.776,0.407,1,1,1,0,58,1
Agric,Kano,None,57,2015015.0,1203343.8,5882128.77,6,0.198,75,26866.87,6,0.34,0.648,3,1,1,0,57,1
Food Services,Enugu,Property,115,263502.08,216811.54,452166.85,9,0.399,59,4466.14,5,0.641,0.909,4,0,1,1,45,0
Retail,Lagos,None,38,1877062.74,1377071.26,4563859.89,24,0.371,73,25713.19,12,0.262,0.222,4,0,1,1,39,1
Fashion,Abuja,None,47,205214.4,157508.88,329912.0,24,0.447,48,4275.3,4,0.819,0.356,1,0,1,1,44,1
Retail,Delta,Equipment,177,175132.26,88902.25,171509.13,6,0.245,56,3127.36,6,0.865,0.276,2,0,1,0,34,0
Fashion,Oyo,Inventory,70,190141.53,169237.82,105139.76,24,0.205,62,3066.8,9,0.863,0.272,0,0,1,1,28,0
Tech,Kaduna,Inventory,3,810272.23,616158.01,1165765.08,12,0.173,57,14215.3,7,0.262,0.328,1,0,1,1,30,0
Trading,Rivers,None,139,1406529.91,1231368.45,3936494.65,24,0.255,66,21311.06,3,0.554,0.973,2,0,1,0,40,0
Agric,Abuja,Inventory,23,2334561.63,2179745.63,3063088.48,3,0.426,56,41688.6,4,0.362,0.54,0,0,1,0,45,0
Transport,Delta,Equipment,20,2172922.69,1802379.99,3088415.11,12,0.327,64,33951.92,9,0.376,0.904,0,0,1,0,52,0
Agric,Delta,None,150,1585529.1,814890.16,3538582.01,24,0.438,59,26873.37,7,0.681,0.692,0,0,1,1,21,0
Agric,Delta,Equipment,63,345032.84,282991.88,808164.24,24,0.424,52,6635.25,7,0.383,0.437,3,0,1,1,57,0
Tech,Abuja,None,25,342335.6,257971.03,691847.0,12,0.264,63,5433.9,10,0.639,0.93,0,0,0,1,55,0
Agric,Kaduna,Vehicle,175,1482163.04,810139.67,1994351.95,3,0.281,70,21173.76,9,0.895,0.815,0,0,1,0,33,0
Trading,Kano,Vehicle,51,2621291.25,1629636.27,7505123.05,24,0.24,52,50409.45,12,0.178,0.644,1,0,1,1,64,0
Transport,Kaduna,None,114,288362.37,166090.51,398308.01,3,0.373,62,4651.01,5,0.497,0.528,1,0,0,0,59,0
Transport,Kaduna,Inventory,48,2337516.05,2141582.24,2875202.06,6,0.321,57,41009.05,9,0.783,0.371,3,1,1,1,28,1
Fashion,Kano,Inventory,105,129533.69,111124.04,337810.8,24,0.169,64,2023.96,7,0.888,0.735,1,0,1,0,57,1
Food Services,Abuja,Property,125,1036056.86,844784.45,2940386.75,12,0.426,66,15697.83,9,0.88,0.998,1,0,1,1,40,0
Trading,Delta,Inventory,136,664356.02,560380.51,1920924.42,6,0.386,58,11454.41,3,0.838,0.312,2,1,1,0,36,1
Retail,Kano,Equipment,74,606966.71,467704.71,1112597.65,3,0.43,68,8925.98,13,0.712,0.75,1,0,1,0,51,0
Agric,Kano,None,111,750236.69,663861.91,2005929.2,6,0.225,59,12715.88,4,0.747,0.764,3,0,1,1,38,0
Food Services,Enugu,None,151,338284.6,203942.88,324508.11,18,0.376,66,5125.52,6,0.682,0.73,2,1,1,1,45,0
Tech,Delta,Equipment,151,1089762.45,667726.94,2966875.8,18,0.34,64,17027.54,10,0.705,0.258,3,0,0,0,49,0
Trading,Rivers,Equipment,134,770351.08,590310.28,1845360.24,3,0.187,48,16048.98,6,0.399,0.492,2,0,1,0,51,0
Transport,Delta,Property,72,1692606.72,1463361.64,2535470.83,24,0.228,62,27300.11,8,0.835,0.687,2,0,1,0,31,0
Trading,Kano,Property,96,3052133.33,2673988.68,3396905.76,9,0.208,52,58694.87,10,0.502,0.451,2,0,1,1,57,0
Agric,Lagos,Equipment,174,817679.08,768057.33,1961713.9,18,0.196,73,11201.08,8,0.108,0.835,0,0,1,1,49,0
Fashion,Abuja,Inventory,45,349113.89,294312.85,550364.95,18,0.345,60,5818.56,7,0.38,0.883,0,0,1,1,59,0
Tech,Kano,Vehicle,124,261945.25,158407.28,771831.8,3,0.41,56,4677.59,7,0.661,0.947,0,0,1,0,37,0
Fashion,Enugu,Property,142,3363277.95,2030722.83,8867284.63,3,0.446,73,46072.3,5,0.63,0.65,1,0,1,0,56,0
Tech,Oyo,Property,87,2997639.46,2099891.21,7422387.64,12,0.215,56,53529.28,12,0.434,0.742,1,0,1,0,61,0
Fashion,Rivers,Vehicle,156,1621130.74,1284856.1,2163367.23,18,0.352,53,30587.37,8,0.352,0.876,2,0,1,0,44,0
Tech,Kano,Inventory,77,769786.52,562595.71,1754443.03,24,0.173,66,11663.43,5,0.056,0.922,1,0,1,0,62,0
Trading,Rivers,Equipment,150,1519130.98,805690.61,3630437.66,18,0.222,57,26651.42,6,0.833,0.541,2,2,1,1,24,1
Trading,Abuja,Equipment,116,2359638.16,1691519.28,3595192.7,12,0.404,57,41397.16,10,0.139,0.736,2,1,1,0,42,1
Fashion,Enugu,None,10,418251.72,362914.68,308025.64,12,0.432,52,8043.3,7,0.227,0.366,3,1,1,0,29,0
Trading,Kaduna,Equipment,148,749240.85,455644.58,1751881.99,9,0.441,64,11706.89,5,0.346,0.83,1,1,0,0,54,0
Retail,Rivers,Inventory,125,269517.34,211777.21,333167.85,12,0.289,68,3963.49,10,0.554,0.949,1,0,1,0,63,0
Trading,Oyo,Inventory,40,649426.24,403536.44,540260.91,24,0.371,66,9839.79,5,0.556,0.406,1,0,1,1,27,0
Retail,Kano,None,127,2928046.96,2196184.72,1776467.18,3,0.261,66,44364.35,10,0.431,0.689,0,0,1,1,49,0
Transport,Abuja,Equipment,92,1925493.79,1570125.62,2538079.83,9,0.36,48,40114.45,8,0.408,0.294,0,0,1,1,21,0
Agric,Enugu,Equipment,169,823654.25,488632.89,1461869.3,9,0.196,64,12869.6,10,0.373,0.959,1,0,1,0,44,0
Tech,Rivers,Inventory,55,64607.79,53805.12,38505.64,6,0.187,57,1133.47,8,0.355,0.528,1,1,1,1,32,0
Food Services,Kaduna,None,48,404249.13,325191.47,771510.93,24,0.445,56,7218.73,7,0.588,0.395,2,0,1,1,35,1
Trading,Kano,Inventory,11,799838.71,512490.24,2190331.99,12,0.243,64,12497.48,9,0.448,0.935,1,0,1,1,33,1
Trading,Lagos,None,141,600596.09,542181.28,1198074.73,3,0.419,65,9239.94,8,0.115,0.324,2,0,0,0,44,0
Agric,Kaduna,None,177,751251.17,639488.56,1360867.38,18,0.157,75,10016.68,7,0.74,0.362,1,0,1,0,63,0
Fashion,Kaduna,Inventory,124,907393.0,666489.01,980586.47,24,0.399,60,15123.22,8,0.4,0.609,1,0,0,0,41,0
Retail,Oyo,Property,67,451209.63,242393.45,721088.18,6,0.431,63,7162.06,5,0.286,0.69,0,0,1,1,51,0
Transport,Enugu,Inventory,158,724489.21,505896.1,1450003.85,9,0.155,46,15749.77,10,0.536,0.371,1,0,1,1,57,0
Trading,Rivers,Inventory,46,637622.03,413455.0,1697829.02,6,0.267,61,10452.82,11,0.206,0.334,3,1,1,1,62,1
Fashion,Abuja,Property,125,387363.03,239429.26,1047660.86,3,0.392,67,5781.54,5,0.068,0.984,1,0,1,1,54,0
Trading,Abuja,Inventory,107,3842769.53,3034281.96,6263028.08,9,0.151,62,61980.15,8,0.09,0.28,4,2,1,1,53,0
Transport,Kaduna,Property,153,475055.68,434570.76,455654.7,9,0.241,57,8334.31,13,0.67,0.206,3,0,1,1,52,1
Agric,Abuja,None,174,95914.43,54282.72,217575.42,24,0.227,70,1370.21,7,0.834,0.259,1,0,1,1,46,0
Food Services,Enugu,Inventory,65,3630711.8,3027057.89,10443468.69,12,0.19,50,72614.24,4,0.49,0.619,3,0,1,1,27,0
Retail,Abuja,None,18,340561.71,265560.38,985843.67,12,0.176,63,5405.74,9,0.779,0.633,2,0,1,0,38,0
Agric,Oyo,Inventory,29,1639525.64,1311890.24,4900758.03,24,0.225,66,24841.3,11,0.787,0.777,2,0,1,0,57,1
Retail,Rivers,Vehicle,133,395221.72,347926.92,446831.81,12,0.21,70,5646.02,5,0.796,0.384,3,1,1,0,63,1
Trading,Oyo,Equipment,66,1217548.93,814484.52,3156263.21,18,0.442,64,19024.2,4,0.429,0.396,2,0,1,1,45,0
Agric,Lagos,Equipment,26,698483.88,531406.16,439528.11,12,0.157,57,12254.1,8,0.452,0.68,1,0,1,1,51,0
Transport,Enugu,None,146,1794609.04,1120860.09,964772.29,12,0.189,62,28945.31,11,0.3,0.57,2,0,1,1,56,0
Retail,Lagos,Vehicle,117,601791.42,377861.96,1314563.42,6,0.392,62,9706.31,6,0.456,0.338,1,0,0,1,29,1
Retail,Delta,Inventory,24,404421.16,295622.61,323417.3,24,0.379,57,7095.11,9,0.142,0.385,0,0,1,0,30,1
Fashion,Kaduna,None,128,919254.11,462646.87,1352130.53,6,0.29,65,14142.37,8,0.518,0.535,1,0,1,1,31,0
Trading,Oyo,Vehicle,115,516978.95,316211.15,274583.62,6,0.266,54,9573.68,5,0.394,0.705,2,0,1,0,45,0
Retail,Delta,Inventory,177,128507.74,73022.33,92137.27,9,0.254,54,2379.77,9,0.287,0.404,1,0,1,0,44,0
Agric,Kaduna,Inventory,177,424492.38,235143.55,433678.73,9,0.442,59,7194.79,10,0.582,0.617,1,0,1,1,60,0
Tech,Rivers,None,175,9644439.39,6491507.3,18191029.69,9,0.41,53,181970.55,8,0.87,0.999,1,0,1,0,46,1
Retail,Enugu,None,161,141600.42,77450.16,188307.59,18,0.229,54,2622.23,5,0.892,0.746,2,1,1,0,41,0
Trading,Kano,Property,142,906136.14,515981.26,1730395.65,18,0.288,64,14158.38,4,0.831,0.689,0,0,1,0,41,1
Trading,Kaduna,Inventory,121,586186.67,469489.83,1244141.88,12,0.374,67,8749.05,7,0.072,0.617,1,0,0,1,21,0
Fashion,Kaduna,Vehicle,98,3808621.63,3020632.88,1936355.8,6,0.397,75,50781.62,3,0.392,0.986,1,1,0,1,49,0
Trading,Delta,None,142,268354.87,248297.54,702887.87,6,0.187,56,4792.05,10,0.794,0.48,0,0,1,1,62,0
Fashion,Kano,Equipment,173,799045.44,730425.78,514876.05,18,0.437,59,13543.14,6,0.536,0.603,2,0,1,0,27,0
Food Services,Rivers,Equipment,21,1352652.33,1208288.02,3628674.54,18,0.396,55,24593.68,10,0.059,0.501,0,0,1,1,50,0
Tech,Rivers,Equipment,25,620719.64,503359.84,1825008.84,9,0.301,47,13206.8,15,0.342,0.315,3,0,1,0,21,0
Retail,Rivers,Inventory,90,365566.05,226638.23,1008523.87,6,0.3,57,6413.44,10,0.559,0.888,5,0,1,0,36,0
Fashion,Delta,Inventory,53,714989.72,414816.29,1326617.38,9,0.302,58,12327.41,13,0.346,0.374,1,1,1,0,46,0
Food Services,Oyo,Equipment,96,552082.84,511912.2,1338339.21,12,0.395,61,9050.54,6,0.562,0.791,1,0,1,0,24,1
Trading,Abuja,Property,56,550690.24,513151.36,513081.04,3,0.314,69,7981.02,10,0.268,0.407,1,1,1,0,42,0
Food Services,Kano,None,141,1685615.12,1225434.67,4791750.65,24,0.394,48,35116.98,3,0.891,0.986,1,1,1,1,39,0
Food Services,Rivers,Inventory,161,1048273.02,782835.78,585274.57,18,0.409,58,18073.67,8,0.3,0.245,1,0,1,0,56,0
Trading,Oyo,Equipment,51,1198510.61,602153.06,2251639.4,6,0.361,62,19330.82,8,0.219,0.793,1,0,1,1,41,0
Trading,Kano,None,139,981921.42,556615.43,1623089.0,18,0.164,61,16097.07,6,0.377,0.646,4,0,1,0,32,0
Fashion,Kaduna,None,20,1730450.54,1290392.53,4312696.16,18,0.284,51,33930.4,9,0.537,0.806,3,0,1,1,41,0
Trading,Lagos,Vehicle,143,2359201.4,1372599.66,5573808.85,12,0.227,65,36295.41,7,0.689,0.469,1,1,1,0,39,0
Transport,Delta,None,125,563519.99,403158.09,746916.12,24,0.163,49,11500.41,9,0.647,0.915,1,0,1,0,43,1
Trading,Lagos,None,128,1525026.0,1308033.27,1385976.21,6,0.345,52,29327.42,9,0.116,0.519,1,0,0,1,32,1
Transport,Kano,Equipment,89,227164.69,195441.16,564659.56,6,0.304,47,4833.29,7,0.493,0.762,4,0,1,1,62,0
Agric,Abuja,None,20,96014.03,85236.09,282635.91,24,0.168,64,1500.22,11,0.536,0.628,1,0,1,0,51,1
Trading,Enugu,None,151,3774447.34,2287580.94,2810735.48,6,0.337,55,68626.32,8,0.89,0.41,1,0,1,1,62,1
Trading,Enugu,None,20,540352.73,375195.96,1260220.21,24,0.207,55,9824.6,9,0.719,0.859,5,0,1,1,54,0
Agric,Rivers,None,87,915499.92,715994.58,1638028.59,24,0.431,47,19478.72,8,0.463,0.716,2,0,1,0,21,0
Tech,Kano,Inventory,32,242148.34,184393.23,309941.51,9,0.359,47,5152.09,6,0.132,0.463,0,0,1,0,53,0
Trading,Oyo,Property,152,232301.33,220589.38,124540.94,9,0.151,64,3629.71,6,0.572,0.521,0,0,1,0,22,0
Fashion,Kano,None,103,383981.82,239730.08,887062.43,24,0.411,56,6856.82,9,0.295,0.214,3,0,1,1,50,0
Transport,Lagos,Inventory,91,1300953.42,692240.9,1079889.85,6,0.17,53,24546.29,4,0.08,0.378,0,0,1,1,39,0
Retail,Rivers,Equipment,57,458223.11,309088.86,1203770.13,9,0.153,57,8039.0,9,0.139,0.852,1,1,1,1,51,0
Food Services,Oyo,None,141,539171.29,395269.77,626234.93,3,0.269,62,8696.31,8,0.411,0.953,1,0,1,1,33,0
Transport,Abuja,Inventory,38,373226.23,251650.64,739309.01,9,0.197,56,6664.75,4,0.697,0.69,1,1,1,1,54,1
Transport,Oyo,Inventory,130,2082769.97,1340707.93,2521408.21,6,0.395,58,35909.83,8,0.777,0.312,1,0,1,1,33,0
Agric,Rivers,None,174,1593872.28,981453.53,3595216.88,6,0.433,64,24904.25,9,0.208,0.772,2,0,1,0,21,0
Transport,Enugu,Inventory,48,471779.3,326644.87,374062.55,12,0.385,62,7609.34,7,0.419,0.612,1,1,1,1,21,0
Tech,Rivers,None,123,1350120.81,1093788.15,1832851.47,18,0.26,58,23277.94,7,0.59,0.488,2,0,0,1,29,1
Food Services,Enugu,Property,56,584952.95,331662.21,1036769.53,18,0.238,58,10085.4,8,0.334,0.653,2,0,1,1,44,0
Tech,Kaduna,Vehicle,167,538318.5,478829.07,1057065.17,9,0.253,57,9444.18,7,0.685,0.527,3,2,1,0,58,0
Transport,Abuja,Property,161,697501.75,549983.62,1359392.26,12,0.176,60,11625.03,5,0.104,0.387,1,1,1,0,62,0
Retail,Rivers,None,57,1301347.17,713550.42,908977.7,3,0.421,66,19717.38,4,0.685,0.423,0,0,1,1,54,0
Trading,Lagos,Property,42,326772.81,166844.91,190979.36,6,0.223,72,4538.51,10,0.679,0.294,2,0,1,1,25,0
Trading,Abuja,Inventory,15,1146420.64,599704.89,1253013.65,6,0.225,73,15704.39,9,0.08,0.612,1,0,1,1,63,0
Food Services,Lagos,None,125,6906951.15,3734352.13,4104565.0,24,0.365,55,125580.93,10,0.222,0.413,3,0,1,1,22,0
Fashion,Delta,Vehicle,165,860104.41,679132.06,904406.94,24,0.335,67,12837.38,7,0.591,0.715,3,0,1,0,24,0
Retail,Delta,Property,26,753245.35,695535.78,488213.68,9,0.438,63,11956.28,5,0.437,0.495,2,0,1,1,47,0
Transport,Delta,None,147,676203.33,378664.77,1229584.35,6,0.444,56,12075.06,11,0.289,0.824,1,1,1,0,60,1
Trading,Delta,Vehicle,136,1121738.75,704395.35,854061.49,3,0.275,50,22434.78,10,0.235,0.479,1,1,0,1,37,0
Trading,Oyo,None,85,171208.35,152312.57,263336.61,12,0.426,66,2594.07,6,0.509,0.94,0,0,1,0,40,0
Tech,Abuja,Inventory,40,3371862.69,2453208.95,8173074.06,24,0.437,70,48169.47,7,0.281,0.641,2,0,0,1,48,1
Transport,Kano,None,117,1763953.68,1221025.86,4288146.14,12,0.407,60,29399.23,13,0.366,0.664,1,1,1,0,33,0
Food Services,Abuja,None,107,408372.78,291151.01,778139.92,9,0.43,61,6694.64,10,0.104,0.609,1,0,1,0,23,0
Fashion,Kaduna,Vehicle,146,750423.14,409358.97,432958.61,18,0.33,47,15966.45,7,0.45,0.855,1,1,1,0,46,0
Agric,Kano,Inventory,101,441700.19,264496.84,813498.04,9,0.184,39,11325.65,9,0.276,0.912,1,1,1,1,26,0
